appid,name,release_date,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,mac,windows,linux,Free to Play,Adventure,Simulation,Sports,Indie,Strategy,Early Access,Casual,Action,Racing,RPG,Single-player,MMO,Includes level editor,VR Support,Controller Support,Online,Multi-Player,co-op,Local
449160,Land it Rocket,2017-02-24,1,Petite Games,Petite Games,0,0,6,1,0,0,10000,1.99,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
449170,Gnomes Garden 2,2016-05-18,1,Jerzie;Creobit,8Floor,0,23,51,2,257,290,35000,3.99,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
449180,Meld,2016-05-11,1,Axis Games,Axis Games,0,20,27,1,0,0,10000,6.99,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
449200,Calcu-Late,2016-03-18,1,Blazing Fanfish,Back To Basics Gaming,0,0,172,124,214,219,350000,0.79,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
449210,Verdict Guilty - 유죄 평결,2016-06-13,1,Retro Army Limited,Retro Army Limited,0,12,311,64,241,241,35000,3.99,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1
449220,A grande bagunça espacial - The big space mess,2016-04-05,1,RMAL,SouKing,0,100,639,386,252,245,350000,0.79,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
449240,Stormworm+,2016-05-20,1,Afrobeast Games,Afrobeast PTY. LTD.,0,36,18,0,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
449250,A Little Lily Princess,2016-05-19,1,Hanabira,Hanako Games,0,9,183,13,0,0,10000,10.99,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
449300,Planar Conquest,2016-05-30,1,Wastelands Interactive,Wastelands Interactive,0,73,225,143,0,0,35000,14.99,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
449320,Dino Eggs: Rebirth,2016-06-08,1,David H Schroeder;Eric Ferrot,David H Schroeder,0,13,12,6,0,0,10000,7.19,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
449330,Grid Masters,2016-05-31,1,"Angry Hangar Games, LLC","Angry Hangar Games, LLC",0,0,7,3,0,0,10000,4.99,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1
449340,Serafina's Crown,2016-03-15,1,Woodsy Studio,Thesis Games,0,25,26,10,0,0,35000,5.59,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
449350,Backstreets of the Mind,2016-03-04,1,SiBear Games,SiBear Games,0,12,10,6,0,0,10000,1.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
449420,Mini's Magic World,2016-05-12,1,Magory.net,Magory.net,0,11,6,1,0,0,10000,4.99,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1
449440,The Big Elk,2016-05-24,1,Anatoliy Loginovskikh,Anatoliy Loginovskikh,0,18,155,44,137,138,75000,3.19,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
449450,SPLIT BULLET,2016-10-31,1,IndigoBlue Game Studio,PsychoFlux Entertainment,0,15,40,3,0,0,10000,2.89,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
449460,Commands & Colors: The Great War,2017-01-19,1,HexWar Games,HexWar Games,0,21,39,22,0,0,10000,14.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
449470,Atulos Online,2016-04-30,1,Parallaxian Pty Ltd,Parallaxian Pty Ltd,0,0,161,73,0,0,75000,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
449500,Hush Hush - Unlimited Survival Horror,2016-03-25,1,MediaAtlas,Libredia,0,85,2,5,0,0,10000,1.69,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
449510,The Crow's Eye,2017-03-20,1,3D2 Entertainment,Nkidu Games Inc.,0,33,83,21,0,0,10000,3.99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
449520,Rush for gold: California,2016-03-09,1,Rainbow Games,Rainbow Games,0,0,24,13,224,237,35000,2.79,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
449530,Grand Pigeon's Duty,2016-08-05,1,WolfgangIs,WolfgangIs,0,15,404,102,284,292,350000,2.89,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
449540,There's Poop In My Soup,2016-03-14,1,K Bros Games,K Bros Games,0,22,3256,459,350,369,350000,0.79,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
449550,Chicken Invaders 2,2016-03-04,1,InterAction studios,InterAction studios,0,4,97,4,0,0,10000,2.89,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1
449560,Space Ranger ASK,2016-08-25,1,The Mojo Collective;Ian Frank Productions,The Mojo Collective;Ian Frank Productions,0,21,7,1,0,0,10000,5.99,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
449640,Bloody Zombies,2017-09-11,1,Paw Print Games Ltd.,nDreams,0,40,45,16,0,0,10000,10.99,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1
449690,Fatal Fight,2016-06-10,1,Fighting Games,Fighting Games,0,48,47,13,0,0,10000,1.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
449700,Ariel,2017-07-11,1,Nuclear Fiction,Nuclear Fiction,0,38,10,2,0,0,10000,6.99,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
449710,REDCON,2016-04-22,1,Hexage,Hexage,0,5,261,94,0,0,10000,4.79,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
449730,Ahnayro: The Dream World,2016-12-01,1,Alice & Smith,Alice & Smith,0,11,147,16,352,352,35000,3.99,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
449760,Tenrow,2016-04-08,1,Cleverweek,Cleverweek,0,4,121,26,215,229,150000,1.99,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
449770,Legend of Moros,2016-03-03,1,Cannibal Interactive,Cannibal Interactive,0,0,6,0,0,0,10000,3.99,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
449780,Jacob,2016-07-18,1,Duck Duck Zeus,Centre For Longitudinal Studies,0,0,19,62,0,0,35000,0.0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
449800,Attack on Titan / A.O.T. Wings of Freedom,2016-08-26,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",18,43,2501,479,2492,3729,150000,49.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1
449820,Daughter of Shadows: An SCP Breach Event,2016-04-04,1,Blackrose Industries,Blackrose Industries,0,61,47,35,0,0,10000,0.79,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
449940,! That Bastard Is Trying To Steal Our Gold !,2016-03-03,1,WTFOMGames,WTFOMGames,0,0,17,46,396,410,150000,2.89,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
449960,Book of Demons,2018-12-13,1,Thing Trunk,Thing Trunk,0,202,5312,389,124,124,350000,19.99,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
450020,DAMAGE CONTROL,2016-04-05,1,Ross Edgar,Ross Edgar,0,0,11,12,0,0,10000,0.79,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
450030,Worst Case Z,2016-04-15,1,BME Digital Studios,BME Digital Studios,0,0,27,17,0,0,10000,9.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
450040,Stealth Labyrinth,2016-04-29,1,Reddoll Srl,IV Production,0,0,16,13,0,0,10000,1.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
450050,Yon Paradox,2016-05-06,1,Digital Mantis,IV Productions,0,0,28,18,0,0,10000,1.99,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
450060,Insane Decay of Mind: The Labyrinth,2016-05-06,1,GoManga Interactive,IV Productions,0,50,24,22,0,0,10000,1.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
450110,Amigdala,2016-03-28,1,GuidiGermano,GuidiGermano,0,15,74,33,0,0,35000,4.79,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
450120,Capitalism Plus,2016-03-22,1,Enlight Software Limited,Enlight Software Limited;Retroism,0,0,44,10,0,0,10000,4.79,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
450140,Seven Kingdoms: Ancient Adversaries,2016-03-22,1,Enlight Software Limited,Enlight Software Limited;Retroism,0,0,57,1,0,0,10000,4.79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
450150,Campgrounds: The Endorus Expedition Collector's Edition,2016-03-03,1,Jumb-O-Fun,Big Fish Games,0,0,1,0,0,0,10000,6.99,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
450170,BOOR,2017-02-14,1,DazlogStudio,BadLand Publishing,0,12,106,15,0,0,10000,3.99,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
450190,MAZE LORD,2016-06-17,1,Jetdogs Studios,Jetdogs Studios,0,15,159,44,342,342,75000,3.99,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
450220,Overload Playable Teaser 3.0,2016-03-07,1,"Revival Productions, LLC","Revival Productions, LLC",0,0,600,34,0,0,150000,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
450250,Aegis of Earth: Protonovus Assault,2016-07-18,1,Acquire,Aksys Games,0,32,17,11,0,0,10000,14.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
450290,Assault on Arnhem,2016-03-11,1,Bookmark Games;HexWar Games,HexWar Games,0,13,22,18,444,444,10000,6.99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
450390,The Lab,2016-04-05,1,Valve,Valve,0,0,2926,145,95,127,750000,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
450440,Creepy Castle,2016-10-31,1,Dopterra,"Nicalis, Inc.",0,29,93,12,0,0,10000,10.99,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
450500,Ace of Seafood,2016-04-08,1,Nussoft,AGM PLAYISM,0,11,248,24,0,0,10000,8.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1
450540,"Hot Dogs, Horseshoes & Hand Grenades",2016-04-05,1,RUST LTD.,RUST LTD.,0,1,3054,99,568,568,350000,14.99,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
450570,Roadworks Simulator,2016-06-09,1,United Independent Entertainment GmbH,United Independent Entertainment GmbH,0,0,5,12,0,0,10000,3.99,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
450590,Safety Driving Simulator: Car,2016-05-04,1,United Independent Entertainment GmbH,United Independent Entertainment GmbH,0,0,12,20,0,0,10000,3.99,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
450600,Safety Driving Simulator: Motorbike,2016-05-04,1,United Independent Entertainment GmbH,United Independent Entertainment GmbH,0,0,5,9,0,0,10000,3.99,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
450630,Woeful Woebots,2018-08-31,1,Hello Bard AS,Hello Bard AS,0,0,11,4,0,0,10000,6.99,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
450650,Polyology,2016-03-28,1,Gridlock Interactive,Gridlock Interactive,0,9,20,1,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
450670,Table Top Racing: World Tour,2016-05-25,1,Playrise Digital Ltd.,Playrise Digital Ltd.,0,36,349,115,0,0,75000,7.19,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
450700,The Spatials: Galactology,2018-04-18,1,Weird and Wry,Weird and Wry,0,18,140,42,0,0,10000,9.99,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
450740,Mind Unleashed,2016-05-05,1,Frost Earth Studio,IV Productions,0,0,19,13,0,0,10000,1.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
450850,Cube Land Arena,2019-03-08,1,Jaison Robson Gusava;SC Jogos,SC Jogos,0,25,38,42,411,411,35000,0.79,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
450860,Andarilho,2017-05-05,1,SC Jogos,SC Jogos,0,3,201,140,413,413,35000,0.79,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
450950,Danmaku Unlimited 3,2017-03-09,1,Doragon Entertainment,Doragon Entertainment,0,24,108,13,92,92,35000,6.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
451000,Ember Kaboom,2016-06-03,1,Josh Koenig (Slashandz),Josh Koenig (Slashandz),0,0,96,16,0,0,35000,2.09,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
451010,Kittypocalypse,2016-08-15,1,Bolvërk Games,Bolvërk Games,0,26,125,14,0,0,10000,10.99,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1
451020,Battle Chasers: Nightwar,2017-10-03,1,Airship Syndicate,THQ Nordic,0,48,2987,375,1387,1387,350000,24.99,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
451060,Wincars Racer,2016-11-18,1,DragonJam Studios,DragonJam Studios,0,25,7,4,0,0,10000,8.99,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1
451080,Giant Cop: Justice Above All,2017-05-30,1,Other Ocean Interactive,Other Ocean Group,0,24,21,5,0,0,10000,18.99,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
451100,Cubikolor,2016-05-20,1,Fractal Box;Moving Player,Plug In Digital;Moving Player,0,21,31,1,0,0,10000,6.39,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
451130,Khan: Absolute Power,2016-03-18,1,Mirinae,Blaze Gamers,0,0,86,75,0,0,75000,0.0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
451140,Drawn®: Dark Flight™ Collector's Edition,2016-03-08,1,Big Fish Studios,Big Fish Games,0,0,12,6,0,0,10000,6.99,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
451200,Candlelight,2016-03-15,1,Pixel Maverick Games,Pixel Maverick Games,0,0,16,5,0,0,10000,6.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
451210,Rocket Shooter,2016-03-31,1,VLLADGET,VLLADGET,0,2,2,4,0,0,10000,4.99,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
451230,Wartune,2016-08-15,1,7 Road,Proficient City,0,0,35,38,0,0,35000,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
451340,Gold Rush: The Game,2017-10-13,1,Code Horizon,Code Horizon;PlayWay S.A.,0,42,3176,1787,227,227,350000,15.49,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
451350,Tropical Fish Shop 2,2016-03-09,1,Rainbow Games,Rainbow Games,0,0,13,6,214,224,10000,2.79,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
451360,Fenrisulfr Puzzle,2018-02-17,1,Fenrisulfr Ruin1990,Fenrisulfr  ZLeaf,0,0,22,5,13,13,10000,0.0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
451400,Meridian: Squad 22,2016-08-11,1,Elder Games,Merge Games;Headup Games,0,70,63,24,0,0,10000,10.99,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
451520,theBlu,2016-04-05,1,"Wevr, Inc.","Wevr, Inc.",0,0,837,146,0,0,75000,6.99,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
451540,Snakes on an Extradimensional Plane,2016-12-05,1,Team Neon Snakes,Fox Buchele,0,0,6,0,0,0,10000,1.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
451570,Demetrios - The BIG Cynical Adventure,2016-05-31,1,COWCAT,COWCAT,0,37,144,19,0,0,35000,7.99,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
451600,CounterAttack,2019-03-11,1,Relative Games,Relative Games,0,39,150,18,0,0,10000,11.39,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1
451630,Brute,2017-05-17,1,MGFM,MGFM,0,0,23,3,0,0,10000,4.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
451640,C14 Dating,2016-04-22,1,Winter Wolves,Winter Wolves,0,35,32,5,0,0,10000,14.99,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
451650,Whirligig VR Media Player,2016-04-03,1,Philip Day,Philip Day,0,0,244,64,0,0,35000,2.79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
451660,Trucker,2016-10-21,1,Play Publishing,Play Publishing,0,0,24,27,513,513,10000,1.59,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
451670,War Birds: WW2 Air strike 1942,2016-03-18,1,HGames-ArtWorks,OtakuMaker.com,0,0,37,26,0,0,10000,2.79,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
451700,Secrets of Deep Earth Shrine,2016-05-03,1,Chronicle Games,Chronicle Games,0,25,4,4,0,0,10000,4.79,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
451760,Highway Blossoms,2016-06-17,1,Studio Élan;Studio Coattails,Sekai Project,0,20,1207,67,537,767,350000,10.29,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
451780,Trillion: God of Destruction,2016-11-07,1,IDEA FACTORY;COMPILE HEART;PREAPP PARTNERS,Idea Factory International,0,36,237,79,1,1,35000,15.49,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
451800,End Of The Mine,2016-10-28,1,Skirmish Entertainment,Skirmish Entertainment,0,62,6,5,0,0,10000,0.79,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
451830,One way to exit,2016-03-12,1,Studio48;Turykin Nikolay;Varlamov Anton,Studio48;Fomochkina Margarita,0,0,87,21,202,226,150000,1.59,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
451840,Out of Ammo,2016-09-14,1,RocketWerkz,RocketWerkz,0,17,517,92,0,0,35000,10.99,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
451870,Nighttime Terror VR: Dessert Defender,2016-04-04,1,Mark Schramm,Mark Schramm,0,0,10,6,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
451880,Catch a Falling Star,2016-03-30,1,Alister Software,Back To Basics Gaming,0,45,360,137,201,215,350000,0.79,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
451900,WizardCraft,2016-05-27,1,David Mccue,David Mccue,0,0,19,9,0,0,10000,5.59,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
451920,Thorne - Death Merchants,2016-03-25,1,Thorne Games,Aldorlea Games,0,22,167,32,0,0,35000,2.89,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1
451930,qrth-phyl,2018-07-19,1,Verran,Verran,0,14,7,1,0,0,10000,3.99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
451950,EEP Train Simulator Mission,2017-04-05,1,Trend Redaktions- und Verlagsgesellschaft mbH,Trend Redaktions- und Verlagsgesellschaft mbH,0,0,2,8,0,0,10000,14.99,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
451960,The Secret of Pineview Forest,2016-10-31,1,VIS-Games,United Independent Entertainment GmbH,0,0,50,44,0,0,35000,0.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
451980,The Body VR: Journey Inside a Cell,2016-10-03,1,The Body VR LLC,The Body VR LLC,0,0,186,14,0,0,75000,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
451990,Cranks and Goggles,2016-12-21,1,Play Native Entertainment,Play Native Entertainment,0,20,84,36,0,0,10000,1.69,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
452000,Military Life: Tank Simulator,2016-06-01,1,United Independent Entertainment GmbH,United Independent Entertainment GmbH,0,0,9,23,0,0,10000,3.99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
452060,Caveblazers,2017-05-24,1,Deadpan Games,The Yogscast,0,21,1389,192,435,435,150000,6.99,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1
452120,Midvinter,2016-05-05,1,Talecore Studios,Talecore Studios;Valiant Game Studio AB,0,7,49,9,0,0,10000,3.99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
452180,One Clone Left,2016-08-12,1,ButtonSoft,ButtonSoft,0,0,2,0,0,0,10000,5.59,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
452230,Spellstone,2016-11-14,1,Synapse Games,Kongregate,0,29,204,112,1,1,75000,0.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1
452240,Dawn of the Robot Empire,2016-04-11,1,"oeFun, Inc.","oeFun, Inc.",0,0,8,0,0,0,10000,4.79,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
452320,Party Saboteurs: After Party,2016-10-20,1,The Glitch Factory;Seize Studios,The Glitch Factory,0,0,28,15,0,0,10000,6.99,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
452340,Ian's Eyes,2016-09-01,1,Sindie Games,SOEDESCO Publishing,0,0,46,22,0,0,10000,6.99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
452410,Damsel,2018-10-19,1,Screwtape Studios,Screwtape Studios,0,12,39,1,0,0,10000,14.99,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
452420,Koihime Enbu 恋姫†演武,2016-05-19,1,"UNKNOWN GAMES;M2 Co.,LTD",Degica,0,47,190,31,0,0,10000,3.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
452440,Flowers -Le volume sur printemps-,2016-08-17,1,Innocent Grey,JAST USA	,0,0,545,13,580,580,10000,14.99,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
452450,Rising Islands,2016-08-02,1,Lone Hero Studios,SOEDESCO Publishing,0,15,63,37,0,0,10000,6.99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
452490,The Cubicle.,2016-04-05,1,Roel van Beek;Jurgen Hoogeboom;Joppe de Graaf;Jesper van den Ende,Pelican Party Studios,0,0,469,70,0,0,150000,0.0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
452510,UNDER NIGHT IN-BIRTH Exe:Late,2016-07-12,1,FRENCH-BREAD,Arc System Works,0,53,652,45,568,568,35000,22.99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
452540,Skylar & Plux: Adventure On Clover Island,2017-05-19,1,Right Nice Games;Grip Digital,Grip Digital,0,33,270,41,0,0,35000,11.99,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
452570,Battle Chef Brigade Deluxe,2017-11-20,1,Trinket Studios,Adult Swim Games,0,25,1025,34,242,356,35000,15.49,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1
452650,The Rebel,2016-07-15,1,Clockwork Game Software,Clockwork Game Software,0,0,22,25,0,0,10000,0.79,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
452710,Realities,2016-04-05,1,realities.io,realities.io,0,0,168,50,0,0,150000,0.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
452860,Mad Bullets,2016-06-10,1,isTom Games Kft.,isTom Games Kft.,0,31,192,17,0,0,10000,2.09,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
452920,Laser Disco Defenders,2016-10-06,1,Out Of Bounds,Excalibur Games,0,12,32,4,0,0,10000,6.99,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
452930,Insane,2016-03-31,1,VIS-Games,United Independent Entertainment GmbH,0,5,6,11,0,0,10000,5.59,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
452970,Asemblance,2016-06-21,1,Nilo Studios,Nilo Studios,0,8,71,34,0,0,10000,5.79,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
453000,Wave Beta,2017-04-12,1,"WaveVR, Inc.","WaveVR, Inc.",0,0,364,21,13,13,75000,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1
